thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
352,0,352,0,0,0,0,0,0,0,0,352,0,352,0,3.70641230000183,,,,,,,,,,,,,3.6952987000113353,3.695328800007701,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
353,0,353,0,0,0,0,0,0,0,0,353,0,353,0,3.70641230000183,,,,,,,,,,,,,3.6964519000030123,3.6964835000107996,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
354,0,354,0,0,0,0,0,0,0,0,354,0,354,0,3.70641230000183,,,,,,,,,,,,,3.697442200005753,3.6974702999868896,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
355,0,355,0,0,0,0,0,0,0,0,355,0,355,0,3.70641230000183,,,,,,,,,,,,,3.6985558999876957,3.7065723999985494,3.70641230000183,3.70641230000183,3.70641230000183,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
356,0,356,0,0,0,0,0,0,0,0,356,0,356,0,3.721503200009465,,,,,,,,,,,,,3.707586900010938,3.7076215999841224,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
357,0,357,0,0,0,0,0,0,0,0,357,0,357,0,3.721503200009465,,,,,,,,,,,,,3.7084011999832,3.7084369999938644,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
358,0,358,0,0,0,0,0,0,0,0,358,0,358,0,3.721503200009465,,,,,,,,,,,,,3.7097601999994367,3.709810500004096,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
359,0,359,0,0,0,0,0,0,0,0,359,0,359,0,3.721503200009465,,,,,,,,,,,,,3.710464100004174,3.71050399998785,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
360,0,360,0,0,0,0,0,0,0,0,360,0,360,0,3.721503200009465,,,,,,,,,,,,,3.7113356000045314,3.7113660000031814,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
361,0,361,0,0,0,0,0,0,0,0,361,0,361,0,3.721503200009465,,,,,,,,,,,,,3.7121938999916892,3.7122226000064984,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
362,0,362,0,0,0,0,0,0,0,0,362,0,362,0,3.721503200009465,,,,,,,,,,,,,3.713267499988433,3.7132930000079796,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
363,0,363,0,0,0,0,0,0,0,0,363,0,363,0,3.721503200009465,,,,,,,,,,,,,3.714292699994985,3.7216526999836788,3.721503200009465,3.721503200009465,3.721503200009465,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
364,0,364,0,0,0,0,0,0,0,0,364,0,364,0,3.7383006000018213,,,,,,,,,,,,,3.722428300010506,3.7224581000045873,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
365,0,365,0,0,0,0,0,0,0,0,365,0,365,0,3.7383006000018213,,,,,,,,,,,,,3.7235367000102997,3.723574900010135,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
366,0,366,0,0,0,0,0,0,0,0,366,0,366,0,3.7383006000018213,,,,,,,,,,,,,3.7244871000002604,3.724521800002549,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
367,0,367,0,0,0,0,0,0,0,0,367,0,367,0,3.7383006000018213,,,,,,,,,,,,,3.7253300999873318,3.7253544999985024,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
368,0,368,0,0,0,0,0,0,0,0,368,0,368,0,3.7383006000018213,,,,,,,,,,,,,3.726304399984656,3.726333500002511,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
369,0,369,0,0,0,0,0,0,0,0,369,0,369,0,3.7383006000018213,,,,,,,,,,,,,3.7272985999879893,3.727334499999415,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
370,0,370,0,0,0,0,0,0,0,0,370,0,370,0,3.7383006000018213,,,,,,,,,,,,,3.7284255999838933,3.738555699994322,3.7383006000018213,3.7383006000018213,3.7383006000018213,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
371,0,371,0,0,0,0,0,0,0,0,371,0,371,0,3.755971899983706,,,,,,,,,,,,,3.7392113000096288,3.7392421000113245,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
372,0,372,0,0,0,0,0,0,0,0,372,0,372,0,3.755971899983706,,,,,,,,,,,,,3.740169500000775,3.740199899999425,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
373,0,373,0,0,0,0,0,0,0,0,373,0,373,0,3.755971899983706,,,,,,,,,,,,,3.7411888999922667,3.7412169000017457,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
374,0,374,0,0,0,0,0,0,0,0,374,0,374,0,3.755971899983706,,,,,,,,,,,,,3.742278299992904,3.742305799998576,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
375,0,375,0,0,0,0,0,0,0,0,375,0,375,0,3.755971899983706,,,,,,,,,,,,,3.743216900009429,3.7432453999936115,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
376,0,376,0,0,0,0,0,0,0,0,376,0,376,0,3.755971899983706,,,,,,,,,,,,,3.7444053000072017,3.744437999994261,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
377,0,377,0,0,0,0,0,0,0,0,377,0,377,0,3.755971899983706,,,,,,,,,,,,,3.745430299983127,3.7454604000085965,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
378,0,378,0,0,0,0,0,0,0,0,378,0,378,0,3.755971899983706,,,,,,,,,,,,,3.7462015000055544,3.7462245000060648,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
379,0,379,0,0,0,0,0,0,0,0,379,0,379,0,3.755971899983706,,,,,,,,,,,,,3.747258499992313,3.7472821999981534,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
380,0,380,0,0,0,0,0,0,0,0,380,0,380,0,3.755971899983706,,,,,,,,,,,,,3.748461799987126,3.756332499993732,3.755971899983706,3.755971899983706,3.755971899983706,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
381,0,381,0,0,0,0,0,0,0,0,381,0,381,0,3.772324399993522,,,,,,,,,,,,,3.7575703999900725,3.7576084999891464,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
382,0,382,0,0,0,0,0,0,0,0,382,0,382,0,3.772324399993522,,,,,,,,,,,,,3.758254299988039,3.7582896999956574,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
383,0,383,0,0,0,0,0,0,0,0,383,0,383,0,3.772324399993522,,,,,,,,,,,,,3.7594818999932613,3.7595114999858197,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
384,0,384,0,0,0,0,0,0,0,0,384,0,384,0,3.772324399993522,,,,,,,,,,,,,3.760291499987943,3.7603195999981835,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
385,0,385,0,0,0,0,0,0,0,0,385,0,385,0,3.772324399993522,,,,,,,,,,,,,3.761287600005744,3.7613175000005867,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
386,0,386,0,0,0,0,0,0,0,0,386,0,386,0,3.772324399993522,,,,,,,,,,,,,3.762398899998516,3.76242449998972,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
387,0,387,0,0,0,0,0,0,0,0,387,0,387,0,3.772324399993522,,,,,,,,,,,,,3.7633443000086118,3.763369699998293,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
388,0,388,0,0,0,0,0,0,0,0,388,0,388,0,3.772324399993522,,,,,,,,,,,,,3.764384699985385,3.7724928999959957,3.772324399993522,3.772324399993522,3.772324399993522,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
389,0,389,0,0,0,0,0,0,0,0,389,0,389,0,3.7881309000076726,,,,,,,,,,,,,3.7729308999842033,3.7729588999936823,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
390,0,390,0,0,0,0,0,0,0,0,390,0,390,0,3.7881309000076726,,,,,,,,,,,,,3.7733850000076927,3.7734193000069354,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
391,0,391,0,0,0,0,0,0,0,0,391,0,391,0,3.7881309000076726,,,,,,,,,,,,,3.774348500010092,3.7743866000091657,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
392,0,392,0,0,0,0,0,0,0,0,392,0,392,0,3.7881309000076726,,,,,,,,,,,,,3.7754423999867868,3.7754698999924585,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
393,0,393,0,0,0,0,0,0,0,0,393,0,393,0,3.7881309000076726,,,,,,,,,,,,,3.7765364999941085,3.7765647000051104,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
394,0,394,0,0,0,0,0,0,0,0,394,0,394,0,3.7881309000076726,,,,,,,,,,,,,3.7775916999962647,3.7776217999926303,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
395,0,395,0,0,0,0,0,0,0,0,395,0,395,0,3.7881309000076726,,,,,,,,,,,,,3.7784904000000097,3.7883123999927193,3.7881309000076726,3.7881309000076726,3.7881309000076726,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
396,0,396,0,0,0,0,0,0,0,0,396,0,396,0,3.8059605000016745,,,,,,,,,,,,,3.789584999991348,3.7896145999839064,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
397,0,397,0,0,0,0,0,0,0,0,397,0,397,0,3.8059605000016745,,,,,,,,,,,,,3.7909407999832183,3.790989900007844,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
398,0,398,0,0,0,0,0,0,0,0,398,0,398,0,3.8059605000016745,,,,,,,,,,,,,3.792312600009609,3.7923399999854155,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
399,0,399,0,0,0,0,0,0,0,0,399,0,399,0,3.8059605000016745,,,,,,,,,,,,,3.793373699998483,3.7933955999906175,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
400,0,400,0,0,0,0,0,0,0,0,400,0,400,0,3.8059605000016745,,,,,,,,,,,,,3.794591499987291,3.7946240000019316,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
401,0,401,0,0,0,0,0,0,0,0,401,0,401,0,3.8059605000016745,,,,,,,,,,,,,3.7952315000002272,3.795269800000824,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
402,0,402,0,0,0,0,0,0,0,0,402,0,402,0,3.8059605000016745,,,,,,,,,,,,,3.796324099996127,3.796353399986401,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
403,0,403,0,0,0,0,0,0,0,0,403,0,403,0,3.8059605000016745,,,,,,,,,,,,,3.797355599992443,3.7973842000064906,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
404,0,404,0,0,0,0,0,0,0,0,404,0,404,0,3.8059605000016745,,,,,,,,,,,,,3.7985556999919936,3.798588200006634,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
405,0,405,0,0,0,0,0,0,0,0,405,0,405,0,3.8059605000016745,,,,,,,,,,,,,3.799527900002431,3.7995632000092883,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
406,0,406,0,0,0,0,0,0,0,0,406,0,406,0,3.8059605000016745,,,,,,,,,,,,,3.80036399999517,3.8061190999869723,3.8059605000016745,3.8059605000016745,3.8059605000016745,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
407,0,407,0,0,0,0,0,0,0,0,407,0,407,0,3.8176784999959636,,,,,,,,,,,,,3.8078422999824397,3.8078793000022415,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
408,0,408,0,0,0,0,0,0,0,0,408,0,408,0,3.8176784999959636,,,,,,,,,,,,,3.808642999996664,3.808680199988885,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
409,0,409,0,0,0,0,0,0,0,0,409,0,409,0,3.8176784999959636,,,,,,,,,,,,,3.809437399992021,3.809464999998454,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
410,0,410,0,0,0,0,0,0,0,0,410,0,410,0,3.8176784999959636,,,,,,,,,,,,,3.8104484000068624,3.8104726999881677,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
411,0,411,0,0,0,0,0,0,0,0,411,0,411,0,3.8176784999959636,,,,,,,,,,,,,3.811464900005376,3.811495500005549,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
412,0,412,0,0,0,0,0,0,0,0,412,0,412,0,3.8176784999959636,,,,,,,,,,,,,3.812386300007347,3.818221599998651,3.8176784999959636,3.8176784999959636,3.8176784999959636,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
413,0,413,0,0,0,0,0,0,0,0,413,0,413,0,3.8299977999995463,,,,,,,,,,,,,3.8196795000112616,3.819730299990624,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
414,0,414,0,0,0,0,0,0,0,0,414,0,414,0,3.8299977999995463,,,,,,,,,,,,,3.8207094999961555,3.820764100004453,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
415,0,415,0,0,0,0,0,0,0,0,415,0,415,0,3.8299977999995463,,,,,,,,,,,,,3.821558700001333,3.821601000003284,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
416,0,416,0,0,0,0,0,0,0,0,416,0,416,0,3.8299977999995463,,,,,,,,,,,,,3.8225223000044934,3.822564500005683,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
417,0,417,0,0,0,0,0,0,0,0,417,0,417,0,3.8299977999995463,,,,,,,,,,,,,3.8232253000023775,3.823259299999336,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
418,0,418,0,0,0,0,0,0,0,0,418,0,418,0,3.8299977999995463,,,,,,,,,,,,,3.8243238999857567,3.8301644999883138,3.8299977999995463,3.8299977999995463,3.8299977999995463,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
419,0,419,0,0,0,0,0,0,0,0,419,0,419,0,3.8473049000022,,,,,,,,,,,,,3.8317027000011876,3.8317499999830034,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
420,0,420,0,0,0,0,0,0,0,0,420,0,420,0,3.8473049000022,,,,,,,,,,,,,3.832457099983003,3.832499199983431,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
421,0,421,0,0,0,0,0,0,0,0,421,0,421,0,3.8473049000022,,,,,,,,,,,,,3.8335948000021745,3.833632599998964,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
422,0,422,0,0,0,0,0,0,0,0,422,0,422,0,3.8473049000022,,,,,,,,,,,,,3.8343027000082657,3.8343301999848336,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
423,0,423,0,0,0,0,0,0,0,0,423,0,423,0,3.8473049000022,,,,,,,,,,,,,3.835408599989023,3.8354407000006177,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
424,0,424,0,0,0,0,0,0,0,0,424,0,424,0,3.8473049000022,,,,,,,,,,,,,3.8364069999952335,3.8474855000094976,3.8473049000022,3.8473049000022,3.8473049000022,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
425,0,425,0,0,0,0,0,0,0,0,425,0,425,0,3.86414039999363,,,,,,,,,,,,,3.848648699990008,3.848701399983838,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
426,0,426,0,0,0,0,0,0,0,0,426,0,426,0,3.86414039999363,,,,,,,,,,,,,3.8492163000046276,3.8492534999968484,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
427,0,427,0,0,0,0,0,0,0,0,427,0,427,0,3.86414039999363,,,,,,,,,,,,,3.8504408999870066,3.850473900005454,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
428,0,428,0,0,0,0,0,0,0,0,428,0,428,0,3.86414039999363,,,,,,,,,,,,,3.8512361999892164,3.8512597999942955,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
429,0,429,0,0,0,0,0,0,0,0,429,0,429,0,3.86414039999363,,,,,,,,,,,,,3.8524089999846183,3.8524409999954514,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
430,0,430,0,0,0,0,0,0,0,0,430,0,430,0,3.86414039999363,,,,,,,,,,,,,3.8533591000013985,3.853391799988458,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
431,0,431,0,0,0,0,0,0,0,0,431,0,431,0,3.86414039999363,,,,,,,,,,,,,3.8542356000107247,3.854257900005905,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
432,0,432,0,0,0,0,0,0,0,0,432,0,432,0,3.86414039999363,,,,,,,,,,,,,3.855275599984452,3.855302699987078,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
433,0,433,0,0,0,0,0,0,0,0,433,0,433,0,3.86414039999363,,,,,,,,,,,,,3.8563510999956634,3.8564032999856863,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
434,0,434,0,0,0,0,0,0,0,0,434,0,434,0,3.86414039999363,,,,,,,,,,,,,3.8573143999965396,3.8573436999868136,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
435,0,435,0,0,0,0,0,0,0,0,435,0,435,0,3.86414039999363,,,,,,,,,,,,,3.8583343999926,3.8648761000076775,3.86414039999363,3.86414039999363,3.86414039999363,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
436,0,436,0,0,0,0,0,0,0,0,436,0,436,0,3.875484399992274,,,,,,,,,,,,,3.86554860000615,3.8655870000075083,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
437,0,437,0,0,0,0,0,0,0,0,437,0,437,0,3.875484399992274,,,,,,,,,,,,,3.866457600001013,3.866490699991118,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
438,0,438,0,0,0,0,0,0,0,0,438,0,438,0,3.875484399992274,,,,,,,,,,,,,3.8673286999983247,3.867353200010257,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
439,0,439,0,0,0,0,0,0,0,0,439,0,439,0,3.875484399992274,,,,,,,,,,,,,3.8683394999825396,3.868366299982881,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
440,0,440,0,0,0,0,0,0,0,0,440,0,440,0,3.875484399992274,,,,,,,,,,,,,3.8694344999967143,3.8694675999868196,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
441,0,441,0,0,0,0,0,0,0,0,441,0,441,0,3.875484399992274,,,,,,,,,,,,,3.870281100011198,3.8756140999903437,3.875484399992274,3.875484399992274,3.875484399992274,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
442,0,442,0,0,0,0,0,0,0,0,442,0,442,0,3.889790699991863,,,,,,,,,,,,,3.8764539000112563,3.876485299988417,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
443,0,443,0,0,0,0,0,0,0,0,443,0,443,0,3.889790699991863,,,,,,,,,,,,,3.8775927000097,3.877625299995998,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
444,0,444,0,0,0,0,0,0,0,0,444,0,444,0,3.889790699991863,,,,,,,,,,,,,3.8785612999927253,3.8786174999841023,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
445,0,445,0,0,0,0,0,0,0,0,445,0,445,0,3.889790699991863,,,,,,,,,,,,,3.8793108999961987,3.879339799983427,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
446,0,446,0,0,0,0,0,0,0,0,446,0,446,0,3.889790699991863,,,,,,,,,,,,,3.8803196999942884,3.889994099998148,3.889790699991863,3.889790699991863,3.889790699991863,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
447,0,447,0,0,0,0,0,0,0,0,447,0,447,0,3.904821100004483,,,,,,,,,,,,,3.8906191999849398,3.89065099999425,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
448,0,448,0,0,0,0,0,0,0,0,448,0,448,0,3.904821100004483,,,,,,,,,,,,,3.891186499997275,3.8912111000099685,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
449,0,449,0,0,0,0,0,0,0,0,449,0,449,0,3.904821100004483,,,,,,,,,,,,,3.8923668999923393,3.892402800003765,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
450,0,450,0,0,0,0,0,0,0,0,450,0,450,0,3.904821100004483,,,,,,,,,,,,,3.893373099999735,3.893401499983156,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
451,0,451,0,0,0,0,0,0,0,0,451,0,451,0,3.904821100004483,,,,,,,,,,,,,3.8945626000058837,3.89459879999049,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
452,0,452,0,0,0,0,0,0,0,0,452,0,452,0,3.904821100004483,,,,,,,,,,,,,3.8952699000074062,3.895302399992943,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
453,0,453,0,0,0,0,0,0,0,0,453,0,453,0,3.904821100004483,,,,,,,,,,,,,3.8966141999990214,3.8966425999824423,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
454,0,454,0,0,0,0,0,0,0,0,454,0,454,0,3.904821100004483,,,,,,,,,,,,,3.8974040999892168,3.8974273999920115,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
455,0,455,0,0,0,0,0,0,0,0,455,0,455,0,3.904821100004483,,,,,,,,,,,,,3.898835300002247,3.8988821000093594,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
456,0,456,0,0,0,0,0,0,0,0,456,0,456,0,3.904821100004483,,,,,,,,,,,,,3.899454300000798,3.9049781000067014,3.904821100004483,3.904821100004483,3.904821100004483,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
457,0,457,0,0,0,0,0,0,0,0,457,0,457,0,3.92166520000319,,,,,,,,,,,,,3.9068217999883927,3.906861099996604,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
458,0,458,0,0,0,0,0,0,0,0,458,0,458,0,3.92166520000319,,,,,,,,,,,,,3.907412000000477,3.907445099990582,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
459,0,459,0,0,0,0,0,0,0,0,459,0,459,0,3.92166520000319,,,,,,,,,,,,,3.9083258000027854,3.908361200010404,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
460,0,460,0,0,0,0,0,0,0,0,460,0,460,0,3.92166520000319,,,,,,,,,,,,,3.909329499991145,3.9093543000053614,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
