thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
660,0,660,0,0,0,0,0,0,0,0,660,0,660,0,3.791949400008889,,,,,,,,,,,,,3.785993600002257,3.7923231000022497,3.791949400008889,3.791949400008889,3.791949400008889,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
661,0,661,0,0,0,0,0,0,0,0,661,0,661,0,3.8082179999910295,,,,,,,,,,,,,3.7931214999989606,3.7931581999873742,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
662,0,662,0,0,0,0,0,0,0,0,662,0,662,0,3.8082179999910295,,,,,,,,,,,,,3.7941025999898557,3.7941569999966305,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
663,0,663,0,0,0,0,0,0,0,0,663,0,663,0,3.8082179999910295,,,,,,,,,,,,,3.7951912000135053,3.795224200002849,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
664,0,664,0,0,0,0,0,0,0,0,664,0,664,0,3.8082179999910295,,,,,,,,,,,,,3.7960874999989755,3.7961204999883194,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
665,0,665,0,0,0,0,0,0,0,0,665,0,665,0,3.8082179999910295,,,,,,,,,,,,,3.797047600004589,3.7970783000055235,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
666,0,666,0,0,0,0,0,0,0,0,666,0,666,0,3.8082179999910295,,,,,,,,,,,,,3.7979434999870136,3.8084657000144944,3.8082179999910295,3.8082179999910295,3.8082179999910295,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
667,0,667,0,0,0,0,0,0,0,0,667,0,667,0,3.826100400008727,,,,,,,,,,,,,3.809078199992655,3.8091154000139795,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
668,0,668,0,0,0,0,0,0,0,0,668,0,668,0,3.826100400008727,,,,,,,,,,,,,3.8101474000141025,3.8101805000042077,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
669,0,669,0,0,0,0,0,0,0,0,669,0,669,0,3.826100400008727,,,,,,,,,,,,,3.8111846999963745,3.811217400012538,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
670,0,670,0,0,0,0,0,0,0,0,670,0,670,0,3.826100400008727,,,,,,,,,,,,,3.8120034000021406,3.8120332999969833,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
671,0,671,0,0,0,0,0,0,0,0,671,0,671,0,3.826100400008727,,,,,,,,,,,,,3.812930999993114,3.812961899995571,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
672,0,672,0,0,0,0,0,0,0,0,672,0,672,0,3.826100400008727,,,,,,,,,,,,,3.8141455999866594,3.8141818000003695,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
673,0,673,0,0,0,0,0,0,0,0,673,0,673,0,3.826100400008727,,,,,,,,,,,,,3.8149179999891203,3.814947300008498,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
674,0,674,0,0,0,0,0,0,0,0,674,0,674,0,3.826100400008727,,,,,,,,,,,,,3.8162703000125475,3.8163075000047684,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
675,0,675,0,0,0,0,0,0,0,0,675,0,675,0,3.826100400008727,,,,,,,,,,,,,3.817097899998771,3.817130500014173,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
676,0,676,0,0,0,0,0,0,0,0,676,0,676,0,3.826100400008727,,,,,,,,,,,,,3.817981800006237,3.826803600008134,3.826100400008727,3.826100400008727,3.826100400008727,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
677,0,677,0,0,0,0,0,0,0,0,677,0,677,0,3.842211799987126,,,,,,,,,,,,,3.8281580999901053,3.8282039999903645,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
678,0,678,0,0,0,0,0,0,0,0,678,0,678,0,3.842211799987126,,,,,,,,,,,,,3.829010899993591,3.829048999992665,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
679,0,679,0,0,0,0,0,0,0,0,679,0,679,0,3.842211799987126,,,,,,,,,,,,,3.829957400012063,3.8299882000137586,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
680,0,680,0,0,0,0,0,0,0,0,680,0,680,0,3.842211799987126,,,,,,,,,,,,,3.8309529999969527,3.83098460000474,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
681,0,681,0,0,0,0,0,0,0,0,681,0,681,0,3.842211799987126,,,,,,,,,,,,,3.832006699987687,3.832039100001566,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
682,0,682,0,0,0,0,0,0,0,0,682,0,682,0,3.842211799987126,,,,,,,,,,,,,3.832903400005307,3.8329329999978654,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
683,0,683,0,0,0,0,0,0,0,0,683,0,683,0,3.842211799987126,,,,,,,,,,,,,3.83392659999663,3.83395629998995,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
684,0,684,0,0,0,0,0,0,0,0,684,0,684,0,3.842211799987126,,,,,,,,,,,,,3.8349210000014864,3.8349463999911677,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
685,0,685,0,0,0,0,0,0,0,0,685,0,685,0,3.842211799987126,,,,,,,,,,,,,3.836001799994847,3.8424524000147358,3.842211799987126,3.842211799987126,3.842211799987126,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
686,0,686,0,0,0,0,0,0,0,0,686,0,686,0,3.854164199990919,,,,,,,,,,,,,3.84302359999856,3.843058900005417,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
687,0,687,0,0,0,0,0,0,0,0,687,0,687,0,3.854164199990919,,,,,,,,,,,,,3.8440279999922495,3.8440625999937765,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
688,0,688,0,0,0,0,0,0,0,0,688,0,688,0,3.854164199990919,,,,,,,,,,,,,3.845005700015463,3.8450445999915246,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
689,0,689,0,0,0,0,0,0,0,0,689,0,689,0,3.854164199990919,,,,,,,,,,,,,3.8460894000018016,3.846121899987338,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
690,0,690,0,0,0,0,0,0,0,0,690,0,690,0,3.854164199990919,,,,,,,,,,,,,3.8469564999977592,3.8469825999927707,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
691,0,691,0,0,0,0,0,0,0,0,691,0,691,0,3.854164199990919,,,,,,,,,,,,,3.8479768999968655,3.854325299995253,3.854164199990919,3.854164199990919,3.854164199990919,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
692,0,692,0,0,0,0,0,0,0,0,692,0,692,0,3.8676156000001356,,,,,,,,,,,,,3.855099100008374,3.855139799998142,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
693,0,693,0,0,0,0,0,0,0,0,693,0,693,0,3.8676156000001356,,,,,,,,,,,,,3.8564277999976184,3.8564671000058297,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
694,0,694,0,0,0,0,0,0,0,0,694,0,694,0,3.8676156000001356,,,,,,,,,,,,,3.8570330000075046,3.8570680000120774,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
695,0,695,0,0,0,0,0,0,0,0,695,0,695,0,3.8676156000001356,,,,,,,,,,,,,3.858259700005874,3.8582916999876034,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
696,0,696,0,0,0,0,0,0,0,0,696,0,696,0,3.8676156000001356,,,,,,,,,,,,,3.8591527999960817,3.859177800011821,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
697,0,697,0,0,0,0,0,0,0,0,697,0,697,0,3.8676156000001356,,,,,,,,,,,,,3.8601797000155784,3.8677823999896646,3.8676156000001356,3.8676156000001356,3.8676156000001356,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
698,0,698,0,0,0,0,0,0,0,0,698,0,698,0,3.879251700011082,,,,,,,,,,,,,3.869358600000851,3.8694003999989945,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
699,0,699,0,0,0,0,0,0,0,0,699,0,699,0,3.879251700011082,,,,,,,,,,,,,3.8704529000096954,3.8704969999962486,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
700,0,700,0,0,0,0,0,0,0,0,700,0,700,0,3.879251700011082,,,,,,,,,,,,,3.8709415000048466,3.8709695000143256,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
701,0,701,0,0,0,0,0,0,0,0,701,0,701,0,3.879251700011082,,,,,,,,,,,,,3.872062000009464,3.872093499987386,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
702,0,702,0,0,0,0,0,0,0,0,702,0,702,0,3.879251700011082,,,,,,,,,,,,,3.872954699996626,3.872982300003059,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
703,0,703,0,0,0,0,0,0,0,0,703,0,703,0,3.879251700011082,,,,,,,,,,,,,3.8742178000102285,3.8742603000137024,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
